Time (ms),%CPU,%MEM
826500,0.0,0.6
827000,0.0,0.6
828000,0.0,0.6
828500,0.0,0.6
829000,0.0,0.6
830000,0.0,0.6
830500,6.6,0.6
831000,6.6,0.6
832000,0.0,0.6
832500,0.0,0.6
833000,0.0,0.6
834000,0.0,0.6
834500,0.0,0.6
835000,0.0,0.6
836000,0.0,0.6
836500,0.0,0.6
837000,6.6,0.6
838000,6.6,0.6
838500,0.0,0.6
839000,0.0,0.6
840000,0.0,0.6
840500,6.6,0.6
841000,6.6,0.6
841500,0.0,0.6
842000,0.0,0.6
843000,0.0,0.6
843500,0.0,0.6
844000,0.0,0.6
845000,13.3,0.6
845500,6.6,0.6
846000,0.0,0.6
847000,0.0,0.6
847500,6.6,0.6
848000,0.0,0.6
849000,6.6,0.6
849500,0.0,0.6
850000,0.0,0.6
851000,0.0,0.6
851500,6.6,0.6
852000,0.0,0.6
853000,0.0,0.6
853500,0.0,0.6
854000,0.0,0.6
855000,6.6,0.6
855500,0.0,0.6
856000,6.6,0.6
857000,0.0,0.6
857500,0.0,0.6
858000,0.0,0.6
859000,0.0,0.6
859500,0.0,0.6
860000,6.6,0.6
861000,0.0,0.6
861500,0.0,0.6
